CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,IS_EMPLOYED,TYPE
0,0,1,-0.5796609024426633,-0.8614559940048626,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,2.0624793342805616,0,0
0,1,1,-0.5796609024426633,-0.5077791365749342,Working,Higher education,Married,House / apartment,1,0,1,0,High skill tech staff,-0.21767983988774908,0.06426146244002974,1,0
0,0,0,-0.5796609024426633,0.15536497110618144,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Laborers,-1.3145635887181122,-0.5468170743473028,1,0
1,0,0,-0.5796609024426633,1.5496847709354578,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Laborers,-1.3145635887181122,-1.4260540153765253,1,0
0,1,0,-0.5796609024426633,-0.26098269612216457,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Laborers,-0.21767983988774908,-0.5438918029027409,1,0
0,0,0,-0.5796609024426633,0.7800953787114939,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,-1.3145635887181122,0.5137544803295007,1,0
1,0,0,0.767400387737868,-0.4983114110534127,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,0.879203908942614,-1.4939795356821008,1,0
0,0,0,-0.5796609024426633,-0.5077791365749342,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Secretaries,-0.21767983988774908,-0.3451951828495039,1,0
0,0,1,0.767400387737868,0.47447096005716405,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,Laborers,-0.21767983988774908,-0.6373035971828379,1,0
1,0,0,0.767400387737868,-0.286731100681229,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,0.879203908942614,0.03345037952101483,1,0
1,0,1,-0.5796609024426633,1.2606051505747076,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,1,Laborers,-1.3145635887181122,-1.3258031440577316,1,0
1,1,0,-0.5796609024426633,-0.5120074597031754,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Laborers,-0.21767983988774908,0.08062958201189757,1,0
0,0,0,-0.5796609024426633,-1.4395322878426648,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,-0.21767983988774908,0.07147773513746841,1,0
0,0,1,0.767400387737868,-0.286731100681229,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Low-skill Laborers,0.879203908942614,-0.5729151909245978,1,0
1,0,0,-0.5796609024426633,0.7781189114972776,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,-1.3145635887181122,0.5304059399553069,1,0
1,0,1,-0.5796609024426633,1.2606051505747076,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,1,Laborers,-1.3145635887181122,-1.3258031440577316,1,0
0,0,1,0.767400387737868,0.014268038092317165,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,0.879203908942614,-1.0725571116358859,1,0
0,1,1,-0.5796609024426633,-0.4965707477610428,Working,Higher education,Married,House / apartment,1,0,1,0,Core staff,-0.21767983988774908,0.06756540732476311,1,0
0,0,1,-0.5796609024426633,0.10668946708795526,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,-0.21767983988774908,-0.2936095283280034,1,0
0,0,1,-0.5796609024426633,-0.7288271724686395,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,-0.21767983988774908,1.367447031031681,0,0
1,0,1,-0.5796609024426633,1.0531584722802447,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,1,Laborers,-1.3145635887181122,-1.3461864600123097,1,0
0,0,0,2.1144616779183996,-0.01672998292601309,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,1.9760876577729771,0.093420060024577,1,0
0,0,0,-0.5796609024426633,-0.7730367796473805,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.454326068937791,0,0
1,1,0,0.767400387737868,-0.5077791365749342,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,0.879203908942614,-1.0128447763645538,1,0
0,1,0,-0.5796609024426633,1.2606051505747076,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Unknown,-0.21767983988774908,-0.5438918029027409,1,0
0,0,1,-0.5796609024426633,-0.0932008778673875,Working,Secondary / secondary special,Separated,House / apartment,1,0,1,0,Core staff,-1.3145635887181122,0.20016566678048875,1,0
0,1,1,-0.5796609024426633,0.24110461338700548,Working,Lower secondary,Married,House / apartment,1,0,0,0,High skill tech staff,-0.21767983988774908,0.005815087987638912,1,0
1,0,0,-0.5796609024426633,-0.5051891973198389,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.1207553241762478,0,0
0,0,0,0.767400387737868,0.1704790802483299,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,-0.49265477165194144,1,0
0,0,1,-0.5796609024426633,-0.7784116676320588,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.2521538931788672,0,0
1,0,0,0.767400387737868,-0.08136798917322616,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.1398481659226245,-0.662167728815938,1,0
0,0,0,0.767400387737868,-0.4948646740804307,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,0.879203908942614,-0.035130035332940374,1,0
0,0,1,0.767400387737868,-0.45993206075184806,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,0.879203908942614,-0.4984885409674042,1,0
0,0,0,-0.5796609024426633,0.1552275571071759,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,Managers,-0.21767983988774908,-0.26152142766976255,1,0
1,0,1,-0.5796609024426633,1.2606051505747076,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,1,Laborers,-1.3145635887181122,-1.3258031440577316,1,0
0,0,0,-0.5796609024426633,-1.2667882314002592,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,-0.21767983988774908,-0.09029170032209827,1,0
0,1,0,2.1144616779183996,-0.3145965157363314,Commercial associate,Incomplete higher,Married,House / apartment,1,1,0,0,Core staff,1.9760876577729771,-1.4658376266967632,1,0
0,0,0,0.767400387737868,0.7862064037668121,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,0.8257731706410729,-0.8702479585695377,1,0
0,0,0,-0.5796609024426633,-0.7288271724686395,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Unknown,-0.21767983988774908,1.280567993125571,0,0
0,1,0,2.1144616779183996,-0.24252149350248794,Commercial associate,Incomplete higher,Married,House / apartment,1,1,1,0,Core staff,1.9760876577729771,-1.4995612198699517,1,0
0,0,0,-0.5796609024426633,-1.1305896526696553,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,-0.21767983988774908,0.43143852115501824,1,0
0,0,0,-0.5796609024426633,-0.7288271724686395,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Unknown,-0.21767983988774908,1.280567993125571,0,0
0,0,0,-0.5796609024426633,0.5056878818245467,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Unknown,-0.21767983988774908,-1.2175819759113249,1,0
0,0,1,-0.5796609024426633,0.15536497110618144,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Core staff,-1.3145635887181122,-0.45701276499663074,1,0
1,0,1,0.767400387737868,-0.4193813380946584,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,0.879203908942614,-0.6018357114792529,1,0
1,1,0,0.767400387737868,-0.5077791365749342,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,0.879203908942614,-1.141976061040915,1,0
1,1,1,-0.5796609024426633,-0.10868428059204258,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,-0.9774954308496893,1,0
0,0,0,3.461522968098931,-0.891906841487335,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Sales staff,3.0729714066033402,-0.750452534518858,1,0
0,0,0,-0.5796609024426633,-1.4671164037396713,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Secretaries,-0.21767983988774908,-0.3527432350148669,1,0
0,1,0,-0.5796609024426633,-0.3048698696391712,Working,Higher education,Married,House / apartment,1,0,0,0,Core staff,-0.21767983988774908,-0.4242669316230193,1,0
0,0,1,-0.5796609024426633,-0.5228824032897945,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,High skill tech staff,-0.21767983988774908,0.518443562028709,1,0
0,0,0,-0.5796609024426633,0.05898618544426959,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,Unknown,-0.21767983988774908,-1.3035650062356874,1,0
0,1,1,-0.5796609024426633,-0.32309378274911227,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,-0.44679108536828227,0.5893908095421758,1,0
1,0,0,0.767400387737868,1.2990073111820977,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,0.879203908942614,0.31276279346854974,1,0
0,0,1,-0.5796609024426633,-0.9356862120338005,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.4487493337956159,0,0
0,0,1,-0.5796609024426633,-0.9400168808590468,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.9852869014305323,0,0
0,0,1,-0.5796609024426633,-0.4913054533752333,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Core staff,-0.21767983988774908,-0.7259611187784349,1,0
1,0,1,-0.5796609024426633,-0.5038169561531962,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,-1.2347713988403286,1,0
0,0,1,-0.5796609024426633,-1.17092324425605,Commercial associate,Higher education,Single / not married,House / apartment,1,0,1,0,Sales staff,-1.3145635887181122,0.6724147277828003,1,0
0,0,1,-0.5796609024426633,-0.8614559940048626,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,2.0624793342805616,0,0
1,1,0,-0.5796609024426633,0.01156795943443871,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Laborers,-1.3145635887181122,0.10980469448819671,1,0
0,0,0,-0.5796609024426633,-0.5448302318423139,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,Managers,-0.21767983988774908,-0.15268880967597837,1,0
1,0,0,0.767400387737868,-0.10745804667776765,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,0.879203908942614,-1.2239978143473171,1,0
0,0,1,-0.5796609024426633,0.37641300699988667,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.7149631826561214,0,0
0,0,0,-0.5796609024426633,-0.021039056395486144,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,Unknown,-0.21767983988774908,-1.4293750545563157,1,0
1,1,1,-0.5796609024426633,-0.13969965890951272,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,-0.9978121779737666,1,0
0,0,1,-0.5796609024426633,-1.17092324425605,Commercial associate,Higher education,Single / not married,House / apartment,1,0,1,0,Sales staff,-1.3145635887181122,0.6724147277828003,1,0
0,1,1,-0.5796609024426633,-0.6670760686798018,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Cooking staff,-0.21767983988774908,0.6724147277828003,1,0
0,0,1,-0.5796609024426633,-0.8614559940048626,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,2.0624793342805616,0,0
1,0,1,-0.5796609024426633,0.48846818763752076,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,-0.21767983988774908,0.43259467874268154,1,0
0,0,0,0.767400387737868,0.37579723590936615,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,-0.9779239654579653,1,0
0,1,0,-0.5796609024426633,0.9275217928408868,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,Unknown,-0.21767983988774908,-0.8963486635508326,1,0
1,0,0,0.949676603623949,1.6312076269584792,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Unknown,1.0276276075977377,0.41177761406447005,1,0
1,1,0,-0.5796609024426633,-0.01677015515770123,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Laborers,-0.21767983988774908,-1.288093284228215,1,0
0,0,0,-0.5796609024426633,0.15536497110618144,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Core staff,-1.3145635887181122,-0.6308839251367296,1,0
1,0,0,0.767400387737868,0.2360487550859935,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,0.879203908942614,-0.4624488503133857,1,0
1,0,0,0.767400387737868,-0.3986387703423276,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,0.879203908942614,-0.8463369757525789,1,0
1,1,1,-0.5796609024426633,0.26401182384466765,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,-0.21767983988774908,-0.09037409045318945,1,0
0,0,1,-0.5796609024426633,0.45744991704252874,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.549876460294006,0,0
0,0,1,-0.5796609024426633,0.37641300699988667,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.7149631826561214,0,0
1,0,0,0.767400387737868,1.2117415544938999,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Core staff,0.879203908942614,0.15639017326708804,1,0
1,1,0,-0.5796609024426633,-0.7730367796473805,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Laborers,-0.21767983988774908,0.32489857615836,1,0
0,0,1,-0.5796609024426633,-0.5077791365749342,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cooking staff,-0.21767983988774908,0.4533839159846735,1,0
0,1,1,-0.5796609024426633,0.7980847099496936,Working,Higher education,Married,House / apartment,1,0,0,0,Core staff,-0.21767983988774908,0.08433005869871589,1,0
0,1,1,-0.5796609024426633,-0.9498752083623446,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Cooking staff,-0.21767983988774908,0.6724147277828003,1,0
1,0,0,0.767400387737868,-0.06568306478752377,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,-0.717649878714961,1,0
0,0,1,-0.5796609024426633,-0.5922482041676113,Commercial associate,Higher education,Separated,House / apartment,1,0,0,0,Core staff,-1.2655600794323176,0.6840587449687037,1,0
1,1,1,-0.5796609024426633,1.1806014811576708,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,-0.21767983988774908,0.3406205928680062,1,0
0,0,1,-0.5796609024426633,-0.18580607591393433,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Core staff,-1.3145635887181122,-0.8592865812740271,1,0
0,1,1,-0.5796609024426633,-0.9498752083623446,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Cooking staff,-0.21767983988774908,0.6724147277828003,1,0
1,1,1,-0.5796609024426633,-0.26109561546143334,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,-1.0773330829230903,1,0
0,0,1,-0.5796609024426633,-0.8614559940048626,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,2.0624793342805616,0,0
0,0,1,-0.5796609024426633,-0.8614559940048626,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,2.0624793342805616,0,0
0,0,1,-0.5796609024426633,-0.9608236864402724,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.4901852898420014,0,0
1,1,0,-0.5796609024426633,0.37641300699988667,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,1,High skill tech staff,-1.3145635887181122,-1.1780937765977317,1,0
0,0,0,-0.5796609024426633,-0.7730367796473805,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.454326068937791,0,0
0,0,0,2.1144616779183996,0.6008531796563455,Commercial associate,Incomplete higher,Married,House / apartment,1,0,0,0,Core staff,1.9760876577729771,-0.19370921203849928,1,0
0,0,1,-0.5796609024426633,-0.08362480968957936,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.6028995487356958,0,0
0,0,0,1.4291462227470229,-0.17814092875964577,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,1.4180496597402203,0.1069409172674087,1,0
0,1,0,-0.5796609024426633,0.30074459813068066,Working,Higher education,Married,House / apartment,1,0,1,0,Core staff,-0.21767983988774908,0.7523375025128107,1,0
0,0,0,0.767400387737868,-0.6760953652649442,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,0.879203908942614,0.02962408443240086,1,0
1,1,0,-0.5796609024426633,-0.4128858190499143,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,-1.3145635887181122,-0.22003422174153392,1,0
0,0,0,0.767400387737868,-0.4456556922794465,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,0.879203908942614,-1.1031590606874795,1,0
1,1,0,-0.5796609024426633,0.28074816322874724,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Laborers,-1.3145635887181122,0.26849950284378277,1,0
0,0,1,-0.5796609024426633,-0.3680862962629342,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.3736386311007938,0,0
1,1,0,-0.5796609024426633,-0.09050915278570659,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,0.7090051904315793,0,0
0,0,0,-0.5796609024426633,-0.6594425846505146,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.5060110735700551,0,0
0,1,1,-0.08944528763956894,-0.5077791365749342,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,-1.2389241061516214,1,0
0,0,1,-0.5796609024426633,-0.20770532665611163,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.428729326713895,0,0
0,0,1,-0.5796609024426633,-0.19803265181602175,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Core staff,-1.3145635887181122,-0.8737029023279294,1,0
0,0,0,-0.5796609024426633,0.5008433367193846,Working,Higher education,Married,House / apartment,1,0,1,0,Core staff,-0.21767983988774908,-1.2199423847654507,1,0
0,0,0,-0.5796609024426633,-0.48821454643581047,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Unknown,-0.21767983988774908,1.6280841447500112,0,0
1,0,0,0.767400387737868,0.14416617212117266,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,0.43314085373144257,-0.717649878714961,1,0
0,0,0,3.461522968098931,-0.9172718799280131,Commercial associate,Incomplete higher,Married,House / apartment,1,1,0,0,Sales staff,3.0729714066033402,-0.8501453513886397,1,0
0,0,1,4.665082336027006,-0.15987571449725013,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.053004550645303,0.18607071768764427,1,0
1,0,0,0.767400387737868,0.1628450168165793,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,0.879203908942614,-0.2570075849361783,1,0
1,0,0,-0.5796609024426633,-0.9301886554452865,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,0,Drivers,-1.3145635887181122,-1.4126821819638418,1,0
0,0,0,-0.5796609024426633,-0.41452581228202756,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,0.9055631587923298,1,0
0,0,1,-0.5796609024426633,0.37641300699988667,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.7149631826561214,0,0
0,1,0,-0.5796609024426633,1.2606051505747076,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Unknown,-0.21767983988774908,-0.5438918029027409,1,0
0,0,1,-0.5796609024426633,-0.2386428296643912,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Core staff,-1.3145635887181122,-0.4053934890927118,1,0
1,1,0,-0.5796609024426633,-0.013760038743150925,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,1,0,1,0,Unknown,-1.3145635887181122,-1.44854264228261,1,0
1,1,0,-0.5796609024426633,0.15536497110618144,Working,Secondary / secondary special,Married,Office apartment,1,0,0,0,Laborers,-0.21767983988774908,-0.5438918029027409,1,0
0,0,1,-0.5796609024426633,-0.4372764521793231,Working,Higher education,Single / not married,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,-1.2735614043599295,1,0
1,0,1,-0.5796609024426633,-0.39322817864242054,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Security staff,-0.21767983988774908,0.5582764179323911,1,0
1,0,0,-0.5796609024426633,-0.8576956435434799,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Drivers,-1.3145635887181122,-1.4217395706369511,1,0
0,0,1,-0.5796609024426633,-0.8908297045215163,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,2.0336172851438006,0,0
0,0,1,-0.5796609024426633,0.10703886444883887,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.5601988320546374,0,0
0,1,0,2.1144616779183996,-0.24252149350248794,Commercial associate,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,1.9760876577729771,-1.4995612198699517,1,0
1,1,0,0.767400387737868,2.5868933659369393,Working,Higher education,Married,House / apartment,1,0,1,1,Core staff,0.879203908942614,-0.551508939498053,1,0
0,0,1,0.767400387737868,-0.286731100681229,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,0.879203908942614,-0.10949661337219042,1,0
0,0,0,-0.5796609024426633,-0.7288271724686395,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Unknown,-0.21767983988774908,1.280567993125571,0,0
1,1,0,0.767400387737868,2.5868933659369393,Working,Higher education,Married,House / apartment,1,0,1,1,Core staff,0.879203908942614,-1.4995612198699517,1,0
0,0,1,-0.5796609024426633,-0.8614559940048626,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,2.0624793342805616,0,0
0,0,0,-0.5796609024426633,-0.7288271724686395,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Unknown,-0.21767983988774908,1.280567993125571,0,0
0,1,1,-0.5796609024426633,-0.29846418506612193,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,-0.4773453100750029,0.6014910966023022,1,0
0,0,1,-0.5796609024426633,0.37641300699988667,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.6694205999073493,0,0
0,1,0,2.1144616779183996,-0.24252149350248794,Commercial associate,Incomplete higher,Married,House / apartment,1,1,1,0,Core staff,1.9760876577729771,-1.4995612198699517,1,0
0,0,0,-0.5796609024426633,0.6346261553588727,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,-1.1301430046500311,0.7308430997265101,1,0
0,1,1,-0.5796609024426633,-0.845225546550309,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Cooking staff,-0.21767983988774908,0.6724147277828003,1,0
0,0,1,0.767400387737868,0.15536497110618144,Working,Higher education,Married,House / apartment,1,0,1,0,Sales staff,0.25754550912236585,-1.3374014219842727,1,0
0,0,0,-0.5796609024426633,-0.17626225265882395,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.3456730626369653,0,0
0,1,1,-0.05794264632575197,-0.5077791365749342,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,-1.2389241061516214,1,0
0,0,0,-0.5796609024426633,1.234974875708453,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Unknown,-0.21767983988774908,-0.5741123874826478,1,0
0,0,0,-0.5796609024426633,0.37641300699988667,Working,Secondary / secondary special,Single / not married,Co-op apartment,1,0,0,0,Core staff,-1.3145635887181122,0.7260498214503723,1,0
0,1,1,-0.5796609024426633,0.18391341811558726,Working,Higher education,Married,House / apartment,1,0,1,0,Core staff,-0.21767983988774908,0.2681546460031795,1,0
0,0,0,-0.5796609024426633,-0.7730367796473805,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.454326068937791,0,0
0,0,0,2.1144616779183996,0.011513916572565855,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,1.9760876577729771,0.06011775803533845,1,0
0,0,0,2.1144616779183996,-0.04020208389738034,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,1.9760876577729771,0.14613307493362865,1,0
0,0,1,-0.5796609024426633,-0.9498752083623446,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.9756002963744517,0,0
0,0,1,-0.5796609024426633,-0.18460399319753093,Working,Secondary / secondary special,Separated,House / apartment,1,0,1,0,Core staff,-1.3145635887181122,0.07443031965155383,1,0
1,0,0,-0.5796609024426633,1.6635260734573194,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Laborers,-1.3145635887181122,-1.4655334147047825,1,0
0,0,1,-0.5796609024426633,-0.8182464869020376,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,0.6131747901323874,1,0
1,0,1,-0.5796609024426633,-0.7288271724686395,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Security staff,-0.21767983988774908,1.0199308794072406,1,0
1,1,0,-0.5796609024426633,-0.31660539072099325,Working,Secondary / secondary special,Married,Office apartment,1,0,0,0,Laborers,-0.21767983988774908,-0.10222599472797866,1,0
0,1,1,-0.5796609024426633,-0.9498752083623446,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,High skill tech staff,-0.21767983988774908,0.6724147277828003,1,0
0,0,1,-0.5796609024426633,-0.8398033895126065,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,0.7703758065421806,1,0
0,0,1,-0.5796609024426633,-0.8179130657676892,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,-0.21767983988774908,1.3893305570194148,0,0
0,0,1,0.767400387737868,-0.286731100681229,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,0.879203908942614,-0.10949661337219042,1,0
0,0,0,0.767400387737868,0.695393099102912,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,0.6755620220994161,-0.8107603415728108,1,0
1,0,1,0.767400387737868,0.08953515178156911,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,-0.7786556653825685,1,0
1,0,0,-0.5796609024426633,1.431806426480356,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Laborers,-1.3145635887181122,-1.3851745970124996,1,0
1,0,0,-0.5796609024426633,-0.286731100681229,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,-0.21767983988774908,0.5855356898766902,1,0
